filename,avg_score,SourceRA,SourceDec,matched_source,object_name,object_type,ref_count,redshift,arxiv_url,summary
4001124435967,40.0,149.6012113262504,2.253553355956897,SIMBAD,ACS-GC 20101122,SBG,14,,,
4000939716747,40.0,49.86725605488516,41.57362799160655,SIMBAD,[SSF2007] J031928.11+413425.4,X,1,,,
4001074026526,40.0,149.78825873471203,2.7945198428622153,SIMBAD,COSMOS2015 982888,G,4,,,
4000788040769,40.0,149.7436252584725,2.568347969074532,SIMBAD,COSMOS2015 837897,G,9,,,
4001232527727,40.0,109.34364914773576,37.716241940551214,SIMBAD,MACSg J071722.45+374258.5,G,1,,,
4000862189821,40.0,149.63083474762908,2.252619363807072,SIMBAD,COSMOS2015 628665,G,7,,,
4001217375121,40.0,150.41778926920767,2.7222201679124605,SIMBAD,COSMOS2015 938329,G,7,,,
4000812652266,40.0,150.68463480629546,2.54893765066271,SIMBAD,COSMOS2015 824246,G,4,,,
4001062686617,40.0,150.24341067415193,2.676881335365066,SIMBAD,COSMOS2015 906937,G,3,,,
4000717343071,40.0,149.50573986923305,2.171287462250543,SIMBAD,COSMOS2015 573713,G,5,,,
4001062261962,40.0,149.6909646041904,1.8471481424562435,SIMBAD,COSMOS2015 365877,G,2,,,
4001100830788,40.0,109.52566792180772,37.66474641945018,SIMBAD,MACSg J071806.20+373950.9,G,1,,,
4000956351765,40.0,149.70839655925587,1.6693292860880617,SIMBAD,COSMOS2015 254839,G,5,,,
4000841548782,40.0,150.38223897912323,1.6011884201797457,SIMBAD,COSMOS2015 211879,G,0,,,
4001417641197,40.0,250.31178658070553,46.72584401140187,NED,WISEA J164114.86+464332.8,,1,,,
4000943749383,40.0,243.95710914554775,30.928651205357156,NED,[OMS2023] 4000943749399,G,1,,,
4001035971721,40.0,184.9973439008516,47.34058557386526,NED,WISEA J121959.46+472025.4,G,3,,,
4001051572350,40.0,164.19812059979506,-3.6935047834358414,NED,[OMS2023] 4001051572331,G,1,,,
4001222708956,40.0,198.95193541797263,42.17588106359115,NED,[OMS2023] 4001222708960,G,1,,,
4001019171302,40.0,201.9547446466365,-31.53550047265715,NED,[OMS2023] 4001132030234,G,1,,,
4001272789725,40.0,14.25519998221298,-27.678674602609377,NED,[OMS2023] 4001272789747,G,1,,,
4000864765833,40.0,109.42399402099677,37.72366308050103,NED,SSTSL2 J071741.73+374325.1,,1,,,
4000794000994,40.0,215.0861594418432,53.11537824512345,NED,DEEP2 13043018,G,10,1.47523,,
4000817269768,40.0,215.12399525932483,53.12462630550604,NED,DEEP2 13050789,G,9,0.3502,,
4001431152371,40.0,209.79990485890212,62.40758375772089,NED,WISEA J135912.00+622428.1,G,5,,,
4000789438402,40.0,242.30273999913732,65.56356196264286,NED,[OMS2023] 4000984569383,G,1,,,
4001061886355,40.0,334.4905859411314,0.2866555032441159,NED,SSTSL2 J221757.74+001711.9,G,2,0.82,,
4001422820826,40.0,185.8772994478504,-12.628979761379759,NED,[OMS2023] 4001422820828,G,1,,,
4000811136273,40.0,109.34303072454269,37.768187524851164,NED,SSTSL2 J071722.31+374606.4,,1,,,
4001013223174,40.0,265.3495274260422,69.00483146345928,NED,SSTSL2 J174123.82+690017.2,,1,,,
4001051201399,40.0,14.17664680378199,65.84390066007305,NED,WISEA J005642.37+655036.7,,2,,,
4001233236939,40.0,203.79747011965407,-30.105919799526873,NED,[OMS2023] 4001233236939,G,1,,,
4001429981542,40.0,224.78228369663142,10.395917871978169,NED,WISEA J145907.86+102346.7,G,2,,,
4000724254187,40.0,6.543270223631177,-11.095881749448916,NED,WISEA J002610.38-110545.7,G,3,,,
4000951852390,40.0,175.21350731147064,-26.50528733298036,NED,SSTSL2 J114051.40-263017.3,,1,,,
4000740198072,40.0,205.85927450848013,-38.19304865391297,NED,[OMS2023] 4000740198072,G,1,,,
4001187946692,40.0,199.7007472958805,53.2097337935066,NED,WISEA J131848.20+531234.9,G,2,,,
4000812791565,40.0,36.23879930967281,-3.287374756962166,NED,WISEA J022457.35-031714.9,G,6,,,
4000980687548,40.0,264.7569671066359,69.01448409568883,NED,[OMS2023] 4000980687548,G,1,,,
4000850764998,40.0,207.04628803889247,-33.37702549606559,NED,[OMS2023] 4001049013139,G,1,,,
4001112131712,40.0,191.01561127559654,-34.1908803205161,NED,GALEXASC J124403.82-341126.9,,1,,,
4001444190879,40.0,183.52878841571942,33.179162043185705,NED,WISEA J121406.93+331044.3,,1,,,
4001196346955,40.0,265.13965801711254,68.94680996683195,NED,[DSP2017] J265.13959+68.94736,,1,,,
4001162942015,40.0,149.51723359071468,2.5353626524946087,NED,GALEXASC J095804.10+023206.2,,4,0.17,,
4001236721952,40.0,149.7721542453304,1.6785273562320966,NED,[OMS2023] 4001236721952,G,1,,,
4000897917954,40.0,265.1734120270242,69.06306239850505,NED,SSTSL2 J174041.48+690345.9,,1,,,
4000996046044,40.0,184.53189430291798,37.945794738437975,NED,WISEA J121807.65+375645.0,G,3,,,
4000897917787,40.0,265.2242057289176,69.0528261315048,NED,WISEA J174054.05+690310.4,,1,,,
4001236570545,40.0,167.04089572076649,-4.500461091304226,NED,WISEA J110809.93-043001.8,,1,,,
4001024438454,40.0,200.91151740700613,30.390372683185333,NED,[OMS2023] 4001024438460,G,1,,,
4000850764384,40.0,207.0267119162196,-33.39978933625978,NED,WISEA J134806.38-332357.3,G,2,,,
4001111389709,40.0,314.9704098371154,-42.77922973024594,NED,GALEXMSC J205952.77-424645.7,,1,,,
4001239913944,40.0,219.39667269400002,-14.999518932228577,NED,WISEA J143735.26-145957.7,,2,,,
4000813707492,40.0,202.41670625836116,28.914307146627937,NED,WISEA J132940.05+285452.0,G,3,,,
4000731293673,40.0,86.71988626676236,25.06083226929913,NED,2MASS J05465265+2503383,,1,,,
4001070759747,40.0,109.52949286040271,37.69647146924928,NED,[OMS2023] 4001070759747,G,1,,,
4000975462343,40.0,264.8109636504321,68.90149884884916,NED,SSTSL2 J173914.62+685405.2,,1,,,
4000843145652,40.0,187.049687706022,12.541262836541781,NED,[OMS2023] 4001200609858,G,1,,,
4000812857107,40.0,166.9846006319429,-5.305305699679324,NED,GALEXASC J110756.28-051816.5,G,2,,,
4001144257017,40.0,170.13111605168106,-12.071363846444887,NED,WISEA J112031.45-120416.3,G,3,,,
4000740197846,40.0,205.89918391804463,-38.19870969039755,NED,[OMS2023] 4001437614098,G,1,,,
4000800722379,40.0,6.370335692091822,-12.389810224371848,NED,[OMS2023] 6000404322383,G,1,,,
4000851374546,40.0,215.9554782719691,24.05177319332894,NED,SDSS J142349.31+240306.2,G,5,,,
4000984961581,40.0,353.46116018317076,-0.06486876933034431,NED,WISEA J233350.72-000351.8,,2,,,
4001178931279,40.0,221.33319613782766,59.612116722335074,NED,WISEA J144519.99+593643.5,G,2,,,
4001417643456,40.0,250.2421953307046,46.74940258378551,NED,[OMS2023] 4001417643456,G,1,,,
4000735123275,40.0,249.53256376973076,-68.46719259934231,NED,SSTSL2 J163807.83-682800.7,,1,,,
4001170868761,40.0,28.85146296799527,27.942729779968193,NED,WISEA J015524.35+275636.2,G,2,,,
4001427378529,40.0,156.98568603204114,68.37535322533734,NED,WISEA J102756.57+682231.2,,2,,,
4000765179270,40.0,198.10215511195352,-15.821804835798867,NED,[OMS2023] 4000765185740,G,1,,,
4001118752783,40.0,245.04321238194387,29.488412567835958,NED,[OMS2023] 4001118752801,G,1,,,
4000990267518,39.5,149.85612678084587,1.5877446241548372,SIMBAD,COSMOS2015 203091,G,0,,,
4000858492373,39.333333333333336,214.3924320190551,52.62690243491366,SIMBAD,[TCB2007] 12020977,G,2,,,
4001029444163,39.333333333333336,149.4853528499561,2.0841234990000657,SIMBAD,COSMOS2015 517727,G,7,,,
4000722901256,39.333333333333336,28.278475114297972,-13.923446782011556,SIMBAD,[TKA2006] F5- 3,G,1,,,
4000789437544,39.333333333333336,242.34084589966383,65.52866448312295,NED,[OMS2023] 4000849116516,G,1,,,
4000986450517,39.0,260.8414878582842,-0.28336781769451724,HF,2MASX J17232194-0017009,,,,https://arxiv.org/abs/1502.06617,"The paper treats IRASF17207-0014 as a gas-rich merger with two measured black holes, a large scaling-relation offset, high star-formation requirement, and insufficient gas by its estimate."
4000783805380,39.0,150.650503457319,1.7869778832180374,SIMBAD,COSMOS2015 328357,G,2,,,
4000743732344,39.0,334.41377859819147,0.8646446909073163,SIMBAD,VIPERS 405009743,G,3,,,
4001096490289,39.0,149.546262744486,2.870868449402923,SIMBAD,COSMOS2015 1034202,G,0,,,
4001003818415,39.0,149.8377733235618,2.447728838173341,SIMBAD,COSMOS2015 758012,G,6,,,
4000904587828,39.0,96.84403673600703,-47.179591761641476,SIMBAD,ESO 255-7,EmG,73,,,
4001287727087,39.0,150.1901396970941,1.738235052214643,SIMBAD,COSMOS2015 298050,G,7,,,
4000750017608,39.0,150.04760762123018,1.7994286844884873,SIMBAD,COSMOS2015 336742,G,4,,,
4001005063612,39.0,149.5136738377226,1.9168669098111162,SIMBAD,COSMOS2015 410391,G,4,,,
4001084652697,39.0,149.63526643205276,2.308698370785676,SIMBAD,COSMOS2015 664770,G,4,,,
4000843939373,39.0,149.5426603970009,1.8660845764786151,SIMBAD,UVISTADR1 J095810.31+015158.6,G,3,,,
4000812323070,39.0,149.85884145025318,1.6324819560344421,SIMBAD,COSMOS2015 231495,G,4,,,
4000771256641,39.0,149.47940799600354,1.7564927058517623,SIMBAD,COSMOS2015 309515,G,6,,,
4001146720506,39.0,150.536646630895,2.8531114302817397,SIMBAD,COSMOS2015 1020289,G,0,,,
4001095460241,39.0,149.5765003830024,1.6082062682887408,SIMBAD,COSMOS2015 218530,G,2,,,
4000985915178,39.0,150.67372338682463,2.2707103867636196,SIMBAD,SDSS J100241.76+021615.8,AGN,15,,,
4001428630222,39.0,349.631722150775,0.5726242467914043,SIMBAD,[SJV2010] J231831.655+003422.662,G,1,,,
4000984268935,39.0,149.6438531842284,2.1260623347901983,SIMBAD,COSMOS2015 542677,G,4,,,
4001081420153,39.0,150.47187582800342,2.6026190496359116,SIMBAD,COSMOS2015 859631,G,6,,,
4000970741319,39.0,149.4984570636361,2.604306808463531,SIMBAD,COSMOS2015 860707,G,4,,,
4000814562424,39.0,215.35600736473376,53.25453574542443,SIMBAD,DEEP2-GRS 13064272,G,1,,,
4001029198662,39.0,150.05895901852452,1.7469464521445432,SIMBAD,COSMOS2015 303553,G,4,,,
4001242537979,39.0,149.549787971784,2.6330231914872098,SIMBAD,COSMOS2015 880787,G,7,,,
4001003818696,39.0,149.8363214445586,2.46056878268005,SIMBAD,COSMOS 2392688,G,4,,,
4001061885572,39.0,334.4956005233123,0.2384318044757714,SIMBAD,CFRS 22.0471,?,1,,,
4001029198510,39.0,150.01383742062285,1.7385140749819303,SIMBAD,COSMOS2015 297541,EmG,6,,,
4000892212388,39.0,149.48658322792306,1.7250290174818315,SIMBAD,COSMOS2015 289513,G,5,,,
4000782427932,39.0,149.7197275589312,2.7196328898632114,SIMBAD,COSMOS2015 936374,G,6,,,
4000721527396,39.0,194.86472937247032,28.02777542101809,SIMBAD,[ARF2020] COMA 22 2342,G,1,,,
4000854481214,39.0,334.3636484422684,0.3026476674919133,SIMBAD,[SAD98] SSA 22a MD31,G,14,,,
4001444242025,39.0,84.28529079515343,-66.34190300337457,SIMBAD,2MASS J05370842-6620289,NIR,1,,,
4000814978495,39.0,214.6663286427526,52.69198737512337,SIMBAD,EGSIRAC J141839.92+524131.2,AGN,2,,,
4001185629996,39.0,150.1137727090197,2.8380104039263703,SIMBAD,COSMOS2015 1010259,G,1,,,
4000953982729,39.0,150.73181628073874,2.3685601571739965,SIMBAD,COSMOS2015 705477,G,4,,,
4000972800291,39.0,150.59128452574532,1.9900220495794718,SIMBAD,COSMOS2015 456030,G,5,,,
4001310109007,39.0,170.0601648673272,-12.066194835306359,SIMBAD,[MTG2017] J112014.6-120400.0,G,1,,,
4001019189032,39.0,214.96281762727048,53.01277213065172,SIMBAD,ACS-GC 13035250,AGN,8,,,
4000834192184,39.0,149.5673489033453,1.7713607052692135,SIMBAD,COSMOS2015 320509,G,7,,,
4000866242143,39.0,149.92716436492174,1.7738942344460171,SIMBAD,COSMOS2015 319055,G,5,,,
4000958875049,39.0,215.15479523627818,53.08736020807181,SIMBAD,CANDELS EGS F160W J142037.0+530513.8,G,6,,,
4000813508537,39.0,214.39100666393057,52.418244271472105,SIMBAD,DEEP2-GRS 12004074,G,4,,,
4000886640783,39.0,149.83715411235877,2.7820162306888587,SIMBAD,COSMOS2015 974517,G,7,,,
4001178547523,39.0,149.7778287921681,2.5971195907321447,SIMBAD,COSMOS2015 857089,G,4,,,
4001193446312,39.0,149.46768011042656,2.2970114203526037,SIMBAD,COSMOS2015 656840,G,4,,,
4001053918060,39.0,149.63139767858004,2.554479577537797,SIMBAD,COSMOS2015 826896,G,4,,,
4001031298701,39.0,149.47286213587648,2.5529217785190386,SIMBAD,COSMOS2015 827247,G,5,,,
4001179617069,39.0,150.2515451499747,2.783953422490587,SIMBAD,COSMOS 2636553,G,4,,,
4000738039550,39.0,149.98754136732836,1.745054776007938,SIMBAD,COSMOS2015 302516,G,7,,,
4001243325970,39.0,255.20695568719196,64.19679762036246,SIMBAD,SDSS J170049.66+641148.5,G,1,,,
4000984268644,39.0,149.61762341287476,2.1157607543810992,SIMBAD,COSMOS2015 537719,G,7,,,
4000863264735,39.0,150.72139385288634,2.6867766024462423,SIMBAD,COSMOS2015 913191,G,4,,,
4001414915322,39.0,147.75130198760223,33.541742079368774,SIMBAD,SDSS J095100.32+333230.0,BiC,1,,,
4000990268079,39.0,149.87516880603505,1.609376011556981,SIMBAD,COSMOS2015 217510,G,2,,,
4001143784010,39.0,150.66138269298355,1.6433809895868354,SIMBAD,COSMOS2015 239120,G,0,,,
4000990952617,39.0,150.60127327578124,2.8020247782929606,SIMBAD,ACS-GC 20313976,AGN,10,,,
4001414305341,39.0,177.3776363217298,22.403114694993302,SIMBAD,CLASHVLT J114930.63+222411.3,G,4,,,
4000922617590,39.0,215.29682038008252,53.13231026567363,SIMBAD,EGSIRAC J142111.19+530756.6,G,2,,,
4000866700603,39.0,149.89605243712236,2.7524034459930267,SIMBAD,COSMOS2015 954335,G,4,,,
4001225140069,39.0,150.7606607130865,1.7232755126543184,SIMBAD,COSMOS2015 288339,G,2,,,
4001081909008,39.0,150.62397913235145,2.780979435544749,SIMBAD,COSMOS2015 971769,G,4,,,
4000757585362,39.0,214.29170836232575,52.47800585002345,SIMBAD,[CCT2010] 12008481,G,5,,,
4000800019776,39.0,149.5889824418071,1.768608037782325,SIMBAD,COSMOS2015 316655,G,4,,,
4000812790609,39.0,149.47747447433744,1.8950466707916438,SIMBAD,COSMOS2015 396777,G,4,,,
4001162942157,39.0,149.53699330405553,2.5396398058277296,SIMBAD,COSMOS2015 818639,G,4,,,
4000892212471,39.0,149.5043954923738,1.7297287056585393,SIMBAD,COSMOS2015 293936,G,4,,,
4000812790306,39.0,149.48431332165967,1.8838862495832238,SIMBAD,COSMOS2015 390500,G,8,,,
4000778711968,39.0,150.34817307420025,2.7431058421469143,SIMBAD,COSMOS2015 950300,G,5,,,
4001064387131,39.0,149.50613290413042,2.2751554324751395,SIMBAD,COSMOS2015 643671,G,8,,,
4000932942306,39.0,265.1484246760846,68.96394417547207,NED,[OMS2023] 4000932942307,G,1,,,
4001414974669,39.0,339.67157043820526,-7.920565787692718,NED,SDSS J223841.16-075513.8,G,1,,,
4001416989372,39.0,125.89092847206456,71.01631537312691,NED,[OMS2023] 4001416989375,G,1,,,
4000713397980,39.0,131.77577828669288,34.839591800181516,NED,[OMS2023] 4000713397985,G,1,,,
4001294268082,39.0,265.19658213461145,69.01073153994537,NED,SSTSL2 J174047.38+690040.6,,1,,,
4000833485155,39.0,116.22021886106634,39.43151501539092,NED,[OMS2023] 4000877020681,G,2,,,
4000743732331,39.0,334.42820376860664,0.8564881601851165,NED,[OMS2023] 4000743732331,G,1,,,
4000943276900,39.0,214.81430873048222,52.69080019781416,NED,DEEP2 12023556,G,7,0.6014,,
4000814979736,39.0,214.6591188209138,52.72349638148835,NED,CANDELS J141838.18+524324.5,G,7,1.22939,,
4001019233129,39.0,317.20115726657525,-5.27310422267061,NED,[OMS2023] 4001019233129,G,1,,,
4000767317633,39.0,109.58988708326616,37.598231149839016,NED,SSTSL2 J071821.61+373554.8,,1,,,
4000767317375,39.0,109.5976531742343,37.592053388217465,NED,WISEA J071823.31+373530.7,G,3,,,
4000814558875,39.0,278.94212597281575,52.65982475491699,NED,[OMS2023] 4001451104647,G,1,,,
4000775573702,39.0,164.13790823857082,-3.7507971482288096,NED,GALEXASC J105633.01-034459.7,,3,,,
4000787735382,39.0,170.03926279185433,-12.159365035891257,NED,SSTSL2 J112009.43-120933.6,,1,,,
4000813707274,39.0,202.43689176144437,28.90051730416776,NED,WISEA J132944.83+285402.4,,2,,,
4000944018424,39.0,334.37251103093206,0.3540174521749957,NED,SSTSL2 J221729.34+002115.3,G,2,,,
4000984445960,39.0,221.74143420086293,8.438258618478834,NED,SSTSL2 J144658.03+082615.9,,1,,,
4001430619461,39.0,180.3480337752566,-19.003324939262615,NED,[OMS2023] 4001429973518,G,1,,,
4001059408369,39.0,32.68982113843596,-51.02950109274023,NED,WISEA J021045.40-510148.5,,1,,,
4000763100837,39.0,167.83102528493774,28.834573840166907,NED,[OMS2023] 4001279039670,G,1,,,
4000713310438,39.0,49.58684973487921,-25.591785998179176,NED,WISEA J031820.82-253530.0,,2,,,
4000769812711,39.0,114.37860567547915,65.67863711524978,NED,WISEA J073730.49+654043.7,G,3,,,
4000778981030,39.0,16.806880433701785,14.133480836094561,NED,[OMS2023] 4000778981049,G,1,,,
4000944018631,39.0,334.38868719721586,0.3673190472820342,NED,[LYY2017] 042733,G,1,0.91,,
4001419089405,39.0,345.22188399845805,0.37236599353644634,NED,WISEA J230053.27+002221.2,G,2,,,
4001061885487,39.0,334.4895508216572,0.22844231500145243,NED,SSTSL2 J221757.52+001342.7,,1,,,
4001438170315,39.0,145.71524612149793,47.02674311341443,NED,WISEA J094251.82+470137.1,,1,,,
4001059974355,39.0,214.51344174718523,52.71117398318842,NED,SSTSL2 J141803.24+524239.6,G,2,,,
4000789438395,39.0,242.3384380356779,65.56745442154335,NED,[OMS2023] 4000984569286,G,1,,,
4001444190073,39.0,183.5580232531666,33.135705201272444,NED,SSTSL2 J121413.93+330808.6,G,2,,,
4000731518152,39.0,194.8746640895906,14.140966542467833,NED,WISEA J125929.89+140829.6,,1,,,
4001281171920,39.0,320.38691942868957,-63.61296928935538,NED,WISEA J212132.99-633645.5,G,3,,,
4000751952401,39.0,35.867536507713936,32.18440461437,NED,SSTSL2 J022328.14+321106.2,G,2,,,
4000840208200,39.0,208.5783205111033,-2.3686609806930927,NED,SSTSL2 J135418.85-022206.5,,1,,,
4000856798859,39.0,170.0551935059875,-11.951976937683606,NED,WISEA J112013.24-115706.7,,1,,,
4001227961252,39.0,264.99298826015837,69.03201039796119,NED,SDSS J173958.20+690156.0,G,3,,,
4001414972795,39.0,192.63181331135112,5.366925435509422,NED,[OMS2023] 4001414972795,G,1,,,
4000843146406,39.0,187.02499464627712,12.576963246092058,NED,WISEA J122806.15+123436.7,G,2,,,
4001438169575,39.0,145.7194537265017,46.99263614219529,NED,ABELL 0851:[JCH2018] 2153,G,1,,,
4000736492983,39.0,133.17401461531296,-69.01617644494443,NED,SSTSL2 J085242.03-690058.7,,1,,,
4001036798183,39.0,175.17274665011885,-26.482316177756633,NED,WISEA J114041.46-262856.6,G,3,,,
4000866909782,39.0,253.2683263668381,2.3677280089465564,NED,SSTSL2 J165304.39+022203.6,,1,,,
4000895207202,39.0,202.016130833486,-31.768548526128658,NED,SOS 132424,G,3,,,
4001296953059,39.0,264.66683778975374,68.98427446996197,NED,WISEA J173840.10+685902.4,,1,,,
4000980688007,39.0,264.6559495055997,69.04122743664097,NED,SSTSL2 J173837.46+690228.0,G,2,,,
4001168244103,39.0,153.7849485363698,49.542778534018,NED,WISEA J101508.40+493233.6,,1,,,
4000891899299,39.0,109.4606674274723,37.75916154275156,NED,SSTSL2 J071750.31+374532.4,,1,,,
4001010728977,39.0,73.57590140603116,-3.036807854158942,NED,SSTSL2 J045418.22-030212.5,G,2,,,
4001036797611,39.0,175.17816761181874,-26.51307892626315,NED,WISEA J114042.80-263047.4,G,2,,,
4000817920839,39.0,357.87469813746895,-26.240267831489643,NED,[OMS2023] 4000817920879,G,1,,,
4001111103805,39.0,186.40736612629092,18.316054139172635,NED,WISEA J122537.75+181858.8,G,5,,,
4001451104585,39.0,279.003503060682,52.65664016340805,NED,WISEA J183600.87+523924.7,,1,,,
4000722900666,39.0,28.266957092751774,-13.940712749626018,NED,[OMS2023] 0004253875951,G,1,,,
4000976926189,39.0,137.48636296010753,45.6716211642973,NED,WISEA J090956.71+454017.7,G,6,,,
4001417239545,39.0,151.19013045677005,41.22489106281265,NED,SSTSL2 J100445.68+411330.1,,1,,,
4000763100018,39.0,206.61118748073832,-37.95494419538155,NED,[OMS2023] 4001019221258,G,1,,,
4001416728814,39.0,151.46018287006342,70.35701204544468,NED,SSTSL2 J100550.43+702125.3,,1,,,
4001430621510,39.0,180.339247523791,-18.97935958657812,NED,GALEXMSC J120121.38-185845.0,,1,,,
4001013223244,39.0,265.3242433176058,69.01024475071137,NED,SSTSL2 J174117.81+690036.3,,1,,,
4001070551316,39.0,109.49870172340465,37.597583013421115,NED,SSTSL2 J071759.71+373551.4,G,2,,,
4000709705379,39.0,142.0947325614443,36.76010237757059,NED,WISEA J092822.63+364537.5,G,5,0.615,,
4001437229903,39.0,186.87964874630936,33.46160115248882,NED,[OMS2023] 4001437229996,G,1,,,
4001304053270,39.0,170.05196540873908,-11.977779823281299,NED,[OMS2023] 6000430123926,G,1,,,
4001362972369,39.0,192.79823293256192,41.112211827936264,NED,WISEA J125111.49+410645.5,,2,,,
4000943277329,39.0,214.7980750423698,52.7033706815182,NED,DEEP2 12024062,G,11,1.18304,,
4001058625686,39.0,255.3406356694215,64.25176324870905,NED,WISEA J170121.71+641505.9,G,2,,,
4001421718103,39.0,278.97898000887085,52.65643722710559,NED,WISEA J183554.78+523923.4,,1,,,
