object_name,n_papers_checked,n_name_hits,genuinely_discussed,reasoning
WISEA J230131.53-385755.2,0,0,False,No papers found in bibliography.
SSTSL2 J031816.25-253646.8,0,0,False,No papers found in bibliography.
SSTSL2 J133639.25-293424.3,0,0,False,No papers found in bibliography.
WISEA J001110.76-120414.5,0,0,False,No papers found in bibliography.
SSTSL2 J221809.85+002150.7,0,0,False,No papers found in bibliography.
WISEA J022322.58+321254.0,0,0,False,No papers found in bibliography.
WISEA J144506.95+593626.9,0,0,False,No papers found in bibliography.
SSTSL2 J090954.25+454058.0,0,0,False,No papers found in bibliography.
SSTSL2 J173937.46+690658.4,0,0,False,No papers found in bibliography.
SSTSL2 J111717.78+174442.2,0,0,False,No papers found in bibliography.
SSTSL2 J015301.78-135827.2,0,0,False,No papers found in bibliography.
SSTSL2 J015224.74-135619.5,0,0,False,No papers found in bibliography.
SSTSL2 J122634.19+333122.2,0,0,False,No papers found in bibliography.
SSTSL2 J212225.77-614547.9,0,0,False,No papers found in bibliography.
SSTSL2 J110648.99-034932.8,0,0,False,No papers found in bibliography.
SSTSL2 J102108.66+343741.9,0,0,False,No papers found in bibliography.
WISEA J122701.04+332804.5,0,0,False,No papers found in bibliography.
SSTSL2 J235136.75-261328.1,0,0,False,No papers found in bibliography.
SSTSL2 J174001.76+685639.8,0,0,False,No papers found in bibliography.
COSMOS2015 1027252,0,0,False,No papers found in bibliography.
SSTSL2 J092634.75+124412.8,0,0,False,No papers found in bibliography.
WISEA J010712.54+140830.2,0,0,False,No papers found in bibliography.
COSMOS2015 1014451,0,0,False,No papers found in bibliography.
COSMOS2015 998260,0,0,False,No papers found in bibliography.
COSMOS2015 1012464,0,0,False,No papers found in bibliography.
COSMOS2015 1020927,0,0,False,No papers found in bibliography.
COSMOS2015 1013368,0,0,False,No papers found in bibliography.
COSMOS2015 199355,0,0,False,No papers found in bibliography.
COSMOS2015 331869,0,0,False,No papers found in bibliography.
SSTSL2 J071828.89+373636.3,0,0,False,No papers found in bibliography.
WISEA J221723.78+002217.5,0,0,False,No papers found in bibliography.
SSTSL2 J121747.72+374647.7,0,0,False,No papers found in bibliography.
SSTSL2 J221722.46+001935.2,0,0,False,No papers found in bibliography.
SSTSL2 J170134.69+641153.0,0,0,False,No papers found in bibliography.
WISEA J235144.86-523618.2,0,0,False,No papers found in bibliography.
SSTSL2 J051902.95-431504.8,0,0,False,No papers found in bibliography.
WISEA J174127.93+690131.5,0,0,False,No papers found in bibliography.
WISEA J110720.48-052414.8,0,0,False,No papers found in bibliography.
SSTSL2 J031822.77-253432.3,0,0,False,No papers found in bibliography.
SSTSL2 J071759.52+373806.8,0,0,False,No papers found in bibliography.
WISEA J105913.85+243150.2,0,0,False,No papers found in bibliography.
DESI J193.5762+27.1785,0,0,False,No papers found in bibliography.
WISEA J112028.55+125148.8,0,0,False,No papers found in bibliography.
WISEA J133655.43-294220.2,0,0,False,No papers found in bibliography.
SSTSL2 J181423.37+411009.3,0,0,False,No papers found in bibliography.
WISEA J135730.00+652539.9,0,0,False,No papers found in bibliography.
WISEA J115143.60+004949.1,0,0,False,No papers found in bibliography.
SSTSL2 J015303.75-140002.3,0,0,False,No papers found in bibliography.
WISEA J033417.21-282437.4,0,0,False,No papers found in bibliography.
SSTSL2 J071759.32+373959.5,0,0,False,No papers found in bibliography.
WISEA J135913.47+622306.4,0,0,False,No papers found in bibliography.
SSTSL2 J121404.35+331009.2,0,0,False,No papers found in bibliography.
SSTSL2 J031825.57-253453.0,0,0,False,No papers found in bibliography.
SSTSL2 J005029.74-195428.2,0,0,False,No papers found in bibliography.
SSTSL2 J015306.31-135426.9,0,0,False,No papers found in bibliography.
SSTSL2 J072739.54-025450.9,0,0,False,No papers found in bibliography.
WISEA J071714.29+374805.4,0,0,False,No papers found in bibliography.
SSTSL2 J015240.48-140337.9,0,0,False,No papers found in bibliography.
WISEA J010712.46+140949.6,0,0,False,No papers found in bibliography.
SSTSL2 J122546.57+124144.4,0,0,False,No papers found in bibliography.
SSTSL2 J031815.46-253721.2,0,0,False,No papers found in bibliography.
SSTSL2 J173934.32+690213.1,0,0,False,No papers found in bibliography.
SSTSL2 J212931.82-074052.8,0,0,False,No papers found in bibliography.
SSTSL2 J121753.53+375434.1,0,0,False,No papers found in bibliography.
SSTSL2 J173909.31+690713.4,0,0,False,No papers found in bibliography.
SSTSL2 J122636.76+333000.9,0,0,False,No papers found in bibliography.
SSTSL2 J100433.72+411122.4,0,0,False,No papers found in bibliography.
SSTSL2 J174037.77+690405.6,0,0,False,No papers found in bibliography.
WISEA J014715.53-832355.5,0,0,False,No papers found in bibliography.
WISEA J162521.14+154432.6,0,0,False,No papers found in bibliography.
WISEA J125416.83+271058.5,0,0,False,No papers found in bibliography.
WISEA J123609.28+290127.5,0,0,False,No papers found in bibliography.
SSTSL2 J181427.19+411101.6,0,0,False,No papers found in bibliography.
SSTSL2 J122702.59+332846.5,0,0,False,No papers found in bibliography.
GALEXMSC J141912.02+532451.1,0,0,False,No papers found in bibliography.
SDSS J132938.56+285315.0,0,0,False,No papers found in bibliography.
SSTSL2 J100432.39+411402.8,0,0,False,No papers found in bibliography.
SSTSL2 J133653.92-300827.2,0,0,False,No papers found in bibliography.
WISEA J234221.19-353335.0,0,0,False,No papers found in bibliography.
WISEA J183549.16+523939.3,0,0,False,No papers found in bibliography.
SDSS J111714.77+174503.9,0,0,False,No papers found in bibliography.
GALEXMSC J135440.84+355049.6,0,0,False,No papers found in bibliography.
SSTSL2 J031819.53-253336.1,0,0,False,No papers found in bibliography.
SSTSL2 J015238.50-140111.6,0,0,False,No papers found in bibliography.
SSTSL2 J002359.67-244158.6,0,0,False,No papers found in bibliography.
WISEA J071737.12+373854.2,0,0,False,No papers found in bibliography.
SSTSL2 J174127.38+690101.0,0,0,False,No papers found in bibliography.
WISEA J025713.99-232638.5,0,0,False,No papers found in bibliography.
SSTSL2 J105643.15-034339.6,0,0,False,No papers found in bibliography.
SSTSL2 J163808.45-682436.4,0,0,False,No papers found in bibliography.
SSTSL2 J122711.34+332818.9,0,0,False,No papers found in bibliography.
WISEA J051903.72-431437.9,0,0,False,No papers found in bibliography.
SSTSL2 J173958.12+685801.9,0,0,False,No papers found in bibliography.
SSTSL2 J122705.39+332947.1,0,0,False,No papers found in bibliography.
COSMOS2015 996121,0,0,False,No papers found in bibliography.
COSMOS2015 207255,0,0,False,No papers found in bibliography.
COSMOS2015 952372,0,0,False,No papers found in bibliography.
COSMOS2015 349830,0,0,False,No papers found in bibliography.
COSMOS2015 1002216,0,0,False,No papers found in bibliography.
COSMOS2015 213098,0,0,False,No papers found in bibliography.
COSMOS2015 931619,0,0,False,No papers found in bibliography.
COSMOS2015 1020947,0,0,False,No papers found in bibliography.
COSMOS2015 210721,0,0,False,No papers found in bibliography.
COSMOS2015 1021658,0,0,False,No papers found in bibliography.
WISEA J015425.29-593838.2,0,0,False,No papers found in bibliography.
WISEA J043935.89-290617.1,0,0,False,No papers found in bibliography.
SSTSL2 J051938.29-440045.1,0,0,False,No papers found in bibliography.
SSTSL2 J231600.96+253243.0,0,0,False,No papers found in bibliography.
WISEA J044202.83-281501.1,0,0,False,No papers found in bibliography.
WISEA J060950.96-214049.9,0,0,False,No papers found in bibliography.
SDSS J164309.58+315536.7,0,0,False,No papers found in bibliography.
SSTSL2 J025657.80-543507.3,0,0,False,No papers found in bibliography.
WISEA J091033.19+424837.2,0,0,False,No papers found in bibliography.
WISEA J170107.96+641531.2,0,0,False,No papers found in bibliography.
GALEXASC J014120.25-653720.6,0,0,False,No papers found in bibliography.
SSTSL2 J004719.82-250946.3,0,0,False,No papers found in bibliography.
WISEA J121736.58+374542.8,0,0,False,No papers found in bibliography.
SSTSL2 J135904.44+622227.8,0,0,False,No papers found in bibliography.
SSTSL2 J071750.46+374155.5,0,0,False,No papers found in bibliography.
SSTSL2 J132028.91+340840.5,0,0,False,No papers found in bibliography.
SSTSL2 J043926.89-290342.8,0,0,False,No papers found in bibliography.
WISEA J015239.69-140411.2,0,0,False,No papers found in bibliography.
SSTSL2 J092631.60+124245.0,0,0,False,No papers found in bibliography.
SSTSL2 J002626.44-415145.5,0,0,False,No papers found in bibliography.
SDSS J111715.54+174241.2,0,0,False,No papers found in bibliography.
SSTSL2 J141833.72+524011.1,0,0,False,No papers found in bibliography.
SSTSL2 J221748.90+004932.7,0,0,False,No papers found in bibliography.
SSTSL2 J022330.67+321125.8,0,0,False,No papers found in bibliography.
SSTSL2 J170120.94+641024.0,0,0,False,No papers found in bibliography.
WISEA J032158.86-152527.8,0,0,False,No papers found in bibliography.
SSTSL2 J173900.45+690237.8,0,0,False,No papers found in bibliography.
SSTSL2 J031817.79-253342.8,0,0,False,No papers found in bibliography.
SSTSL2 J095250.40+685050.0,0,0,False,No papers found in bibliography.
SDSS J122733.68+333045.5,0,0,False,No papers found in bibliography.
SSTSL2 J174015.09+690058.9,0,0,False,No papers found in bibliography.
WISEA J073749.22+654253.1,0,0,False,No papers found in bibliography.
SSTSL2 J221815.14+001151.1,0,0,False,No papers found in bibliography.
WISEA J232850.13+145337.4,0,0,False,No papers found in bibliography.
SSTSL2 J173837.69+690313.3,0,0,False,No papers found in bibliography.
SSTSL2 J071741.63+374112.1,0,0,False,No papers found in bibliography.
WISEA J220709.14-275009.0,0,0,False,No papers found in bibliography.
SSTSL2 J174034.00+690128.8,0,0,False,No papers found in bibliography.
WISEA J122557.14+181816.2,0,0,False,No papers found in bibliography.
WISEA J125033.62+052221.6,0,0,False,No papers found in bibliography.
SDSS J221732.58+000707.9,0,0,False,No papers found in bibliography.
SDSS J174024.36+690202.9,0,0,False,No papers found in bibliography.
SSTSL2 J173934.00+690118.8,0,0,False,No papers found in bibliography.
SSTSL2 J173838.99+690250.2,0,0,False,No papers found in bibliography.
WISEA J171422.42+530909.3,0,0,False,No papers found in bibliography.
SSTSL2 J173945.63+690502.4,0,0,False,No papers found in bibliography.
WISEA J174122.25+685910.1,0,0,False,No papers found in bibliography.
WISEA J183553.97+523850.4,0,0,False,No papers found in bibliography.
WISEA J112016.77-115702.9,0,0,False,No papers found in bibliography.
SSTSL2 J170107.47+641008.0,0,0,False,No papers found in bibliography.
WISEA J125924.73+280028.1,0,0,False,No papers found in bibliography.
SSTSL2 J221731.22+001742.7,0,0,False,No papers found in bibliography.
WISEA J002931.53+411308.6,0,0,False,No papers found in bibliography.
GALEXMSC J105634.59-034315.4,0,0,False,No papers found in bibliography.
WISEA J025246.17-150109.3,0,0,False,No papers found in bibliography.
WISEA J135904.99+622300.6,0,0,False,No papers found in bibliography.
SSTSL2 J135914.96+622303.4,0,0,False,No papers found in bibliography.
SSTSL2 J173847.32+690134.3,0,0,False,No papers found in bibliography.
SSTSL2 J173931.12+690043.1,0,0,False,No papers found in bibliography.
SSTSL2 J221721.17+002306.7,0,0,False,No papers found in bibliography.
WISEA J114011.99+030630.3,0,0,False,No papers found in bibliography.
SDSS J142350.13+240726.5,0,0,False,No papers found in bibliography.
WISEA J152707.36+355759.7,0,0,False,No papers found in bibliography.
SSTSL2 J015230.74-135245.0,0,0,False,No papers found in bibliography.
WISEA J223954.94-604536.6,0,0,False,No papers found in bibliography.
SDSS J121756.32+375145.1,0,0,False,No papers found in bibliography.
WISEA J004248.08+435632.4,0,0,False,No papers found in bibliography.
SSTSL2 J102104.33+343718.1,0,0,False,No papers found in bibliography.
COSMOS J100017.08+024851.9,0,0,False,No papers found in bibliography.
COSMOS2015 1018862,0,0,False,No papers found in bibliography.
COSMOS2015 1023054,0,0,False,No papers found in bibliography.
COSMOS J100130.52+023716.0,0,0,False,No papers found in bibliography.
COSMOS2015 930970,0,0,False,No papers found in bibliography.
COSMOS2015 1008991,0,0,False,No papers found in bibliography.
COSMOS2015 1020139,0,0,False,No papers found in bibliography.
COSMOS2015 589275,0,0,False,No papers found in bibliography.
COSMOS2015 206947,0,0,False,No papers found in bibliography.
COSMOS 3020302,0,0,False,No papers found in bibliography.
COSMOS2015 201477,0,0,False,No papers found in bibliography.
SSTSL2 J095440.64+692058.6,0,0,False,No papers found in bibliography.
GALEXMSC J062716.38-471052.6,0,0,False,No papers found in bibliography.
SSTSL2 J173926.73+685950.6,0,0,False,No papers found in bibliography.
SSTSL2 J100443.31+411319.1,0,0,False,No papers found in bibliography.
SDSS J022601.37+003408.6,0,0,False,No papers found in bibliography.
SSTSL2 J015304.02-140051.6,0,0,False,No papers found in bibliography.
WISEA J095057.91+333152.5,0,0,False,No papers found in bibliography.
SSTSL2 J144649.51+082706.2,0,0,False,No papers found in bibliography.
SSTSL2 J173922.79+685746.0,0,0,False,No papers found in bibliography.
WISEA J134812.37-332315.3,0,0,False,No papers found in bibliography.
SSTSL2 J174006.91+690158.6,0,0,False,No papers found in bibliography.
SSTSL2 J015300.18-135750.4,0,0,False,No papers found in bibliography.
SSTSL2 J051712.13+793830.3,0,0,False,No papers found in bibliography.
WISEA J135413.07-022251.3,0,0,False,No papers found in bibliography.
WISEA J173921.99+685248.2,0,0,False,No papers found in bibliography.
SSTSL2 J135852.82+622406.7,0,0,False,No papers found in bibliography.
SSTSL2 J071717.75+374255.0,0,0,False,No papers found in bibliography.
SSTSL2 J162519.07+154643.5,0,0,False,No papers found in bibliography.
WISEA J121835.36+472730.5,0,0,False,No papers found in bibliography.
SSTSL2 J121924.76+472224.7,0,0,False,No papers found in bibliography.
SSTSL2 J163542.86+661111.2,0,0,False,No papers found in bibliography.
SSTSL2 J095714.95+690338.6,0,0,False,No papers found in bibliography.
SDSS J145234.81+083513.4,0,0,False,No papers found in bibliography.
SSTSL2 J173928.33+690204.5,0,0,False,No papers found in bibliography.
WISEA J004919.18-180613.7,0,0,False,No papers found in bibliography.
WISEA J145231.67+083416.0,0,0,False,No papers found in bibliography.
SSTSL2 J173903.58+690051.0,0,0,False,No papers found in bibliography.
WISEA J133654.95-300640.6,0,0,False,No papers found in bibliography.
SSTSL2 J174024.91+690706.0,0,0,False,No papers found in bibliography.
SSTSL2 J015300.83-135628.6,0,0,False,No papers found in bibliography.
GALEXMSC J015255.49-135341.9,0,0,False,No papers found in bibliography.
GALEXASC J014924.16+323434.3,0,0,False,No papers found in bibliography.
SSTSL2 J052216.27-362624.2,0,0,False,No papers found in bibliography.
SSTSL2 J121928.31+471907.4,0,0,False,No papers found in bibliography.
SSTSL2 J173917.92+690528.9,0,0,False,No papers found in bibliography.
SSTSL2 J031941.90+412805.0,0,0,False,No papers found in bibliography.
SDSS J164313.96+315650.4,0,0,False,No papers found in bibliography.
SSTSL2 J174100.51+690459.8,0,0,False,No papers found in bibliography.
WISEA J021051.17-510125.4,0,0,False,No papers found in bibliography.
